,values,task,feature,category
352,0.2566183,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
353,0.21752311,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
354,0.19642232,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
355,0.25694534,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
356,0.28005376,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
357,0.2636961,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
358,0.19999641,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
359,0.22349739,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
360,0.15150121,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
361,0.17020015,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
362,0.23784183,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
363,0.22372632,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
364,0.22468297,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
365,0.2574827,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
366,0.35927337,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
367,0.48552248,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
368,0.15850653,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
369,0.1915614,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
370,0.2037601,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
371,0.22363937,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
372,0.21141534,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
373,0.18510297,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
374,0.28910387,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
375,0.3298715,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
376,0.2073203,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
377,0.1945889,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
378,0.18536526,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
379,0.15050302,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
380,0.17087193,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
381,0.29123694,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
382,0.24317385,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
383,0.18699943,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
384,0.18654379,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
385,0.17755407,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
386,0.15727754,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
387,0.19827685,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
388,0.13813062,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
389,0.22229236,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
390,0.1634016,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
391,0.35754427,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
392,0.2920437,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
393,0.20863011,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
394,0.23461375,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
395,0.18446639,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
396,0.15729645,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
397,0.19601524,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
398,0.30970937,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
399,0.23710425,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
400,0.13361387,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
401,0.21104702,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
402,0.0,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
403,0.15282106,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
404,0.3649246,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
405,0.20417744,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
406,0.26454198,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
407,0.38958946,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
408,0.37167102,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
409,0.23845355,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
410,0.32695326,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
411,0.09354345,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
412,0.13734323,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
413,0.10710592,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
414,0.21189417,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
415,0.22271441,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
416,0.1710506,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
417,0.22203332,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
418,0.20312734,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
419,0.17683528,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
420,0.22112975,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
421,0.16873951,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
422,0.18172236,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
423,0.23891775,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
424,0.118899874,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
425,0.11906541,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
426,0.083943106,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
427,0.14368492,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
428,0.14976762,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
429,0.11058045,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
430,0.17462379,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
431,0.210356,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
432,0.09144711,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
433,0.09054504,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
434,0.12752178,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
435,0.11053408,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
436,0.24235953,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
437,0.21837899,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
438,0.13310394,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
439,0.10962982,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
440,0.241827,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
441,0.19443692,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
442,0.13131219,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
443,0.16195494,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
444,0.20422474,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
445,0.22104864,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
446,0.11018179,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
447,0.09894664,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
448,0.19322349,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
449,0.13403443,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
450,0.12834758,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
451,0.1068957,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
452,0.19498563,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
453,0.22470868,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
454,0.1864361,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
455,0.1703348,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
456,0.17584038,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
457,0.1144596,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
458,0.20781586,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
459,0.2033439,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
460,0.13249013,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
461,0.12407517,book,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,frequency
462,33.38452,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
463,26.6204,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
464,20.553047,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
465,26.361706,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
466,23.126404,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
467,22.36296,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
468,19.11714,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
469,27.87638,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
470,17.67766,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
471,14.891201,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
472,27.713371,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
473,22.259815,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
474,18.58213,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
475,20.107103,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
476,17.252134,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
477,28.265507,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
478,31.474152,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
479,13.926554,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
480,14.126187,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
481,30.594778,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
482,19.885023,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
483,22.161064,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
484,17.87736,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
485,20.578472,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
486,14.257568,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
487,16.319092,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
488,18.588165,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
489,15.633545,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
490,16.828775,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
491,31.811705,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
492,22.11795,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
493,14.816631,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
494,18.769001,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
495,25.727348,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
496,25.68275,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
497,21.199818,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
498,15.711112,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
499,15.024543,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
500,14.85754,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
501,17.47714,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
502,14.580572,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
503,17.331848,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
504,15.398582,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
505,13.911213,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
506,29.393057,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
507,13.038427,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
508,20.708336,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
509,17.18177,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
510,17.066446,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
511,16.0321,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
512,34.27559,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
513,13.509569,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
514,32.796425,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
515,28.819544,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
516,13.148406,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
517,15.081609,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
518,19.53105,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
519,18.386692,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
520,21.302479,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
521,14.904241,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
522,20.241302,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
523,21.341673,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
524,15.306779,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
525,30.28855,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
526,33.517548,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
527,13.924182,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
528,31.87701,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
529,33.06117,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
530,22.131788,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
531,19.347492,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
532,32.842037,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
533,30.413368,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
534,23.260824,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
535,32.540154,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
536,23.584362,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
537,22.15526,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
538,31.10598,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
539,20.122478,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
540,14.010302,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
541,19.880539,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
542,15.1006,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
543,32.868694,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
544,34.172752,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
545,33.3382,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
546,22.401016,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
547,24.980877,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
548,21.896334,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
549,13.762873,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
550,22.044445,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
551,19.96247,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
552,18.28831,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
553,14.007471,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
554,18.275515,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
555,14.418445,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
556,18.553844,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
557,22.760601,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
558,24.308357,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
559,21.146513,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
560,14.651441,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
561,17.781456,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
562,15.7148905,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
563,31.16584,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
564,21.460825,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
565,32.55775,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
566,18.79835,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
567,23.5425,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
568,30.215582,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
569,24.288906,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
570,20.750204,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
571,23.701897,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
572,31.802994,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
573,21.248358,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
574,26.263393,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
575,15.0529,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
576,16.66979,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
577,15.501395,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
578,15.897503,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
579,23.430878,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
580,20.743671,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
581,31.921478,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
582,14.430231,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
583,29.610899,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
584,22.845934,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
585,25.059269,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
586,18.346779,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
587,22.564234,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
588,20.355488,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
589,32.88749,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
590,30.331516,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
591,33.614178,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
592,34.255352,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
593,22.59632,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
594,24.290762,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
595,16.900251,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
596,21.27013,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
597,15.196235,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
598,16.58018,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
599,32.3143,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
600,29.286467,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
601,31.296799,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
602,30.12485,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
603,28.856699,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
604,31.978327,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
605,16.580372,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
606,15.977476,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
607,32.769436,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
608,30.89447,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
609,32.954914,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
610,32.558445,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
611,21.946098,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
612,16.984173,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
613,21.114176,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
614,23.414501,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
615,29.542595,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
616,30.861122,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
617,31.969303,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
618,30.554613,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
619,23.868689,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
620,32.192757,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
621,34.25355,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
622,20.493265,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
623,23.56044,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
624,28.317055,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
625,21.63604,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
626,29.028706,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
627,23.85548,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
628,33.878784,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
629,17.6367,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
630,22.021225,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
631,27.424713,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
632,14.90657,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
633,0.0,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
634,35.073273,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
635,14.888894,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
636,30.711437,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
637,22.476564,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
638,18.35037,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
639,18.200829,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
640,21.540857,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
641,23.008629,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
642,22.07229,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
643,29.258078,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
644,19.026365,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
645,23.373196,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
646,21.657303,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
647,23.109295,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
648,21.564735,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
649,23.109377,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
650,29.259142,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
651,21.59285,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
652,20.925146,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
653,30.214407,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
654,21.195185,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
655,21.973558,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
656,22.70051,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
657,21.361765,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
658,22.547577,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
659,20.26389,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
660,21.944181,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
661,22.3423,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
662,22.243505,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
663,24.552408,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
664,22.799051,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
665,19.608328,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
666,20.70346,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
667,21.829956,book,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,frequency
